,ENSG,Cancer,Not Cancer
154,ENSG00000178982.10,0.1658765832380124,0.01117448788901143
155,ENSG00000130402.14,0.8400791511617679,0.706539625317636
156,ENSG00000189326.5,-0.35888017866804567,-0.3124334743749974
157,ENSG00000101972.20,-0.060144471181590664,-0.1588026728806169
158,ENSG00000179820.16,0.08381534903088333,-0.08984300311695326
159,ENSG00000126583.12,-0.14817955391390025,-0.16106033042289797
160,ENSG00000105605.8,-0.23487581362885457,-0.12138361756552524
161,ENSG00000100934.15,0.15536177143614077,0.22384320288703835
162,ENSG00000092208.19,0.18138971350133626,0.2014651210419947
163,ENSG00000213988.11,0.3138572175141285,0.2402912441190712
164,ENSG00000256229.8,0.2997887089610467,-0.037941011147877735
165,ENSG00000165379.14,-0.17600873883810153,-0.11945035705099977
166,ENSG00000007306.15,-0.30672708949308536,-0.1731953380991807
167,ENSG00000105388.17,-0.26426872578058563,-0.21582052511289707
168,ENSG00000267881.2,-0.29207019316449656,-0.23824978323025514
169,ENSG00000086548.9,-0.2381863246313785,-0.15425244641718183
170,ENSG00000170956.17,-0.31252357333816577,-0.19791844654077084
171,ENSG00000165914.15,0.14432845519621285,0.06953130502655824
172,ENSG00000250423.3,-0.27955045814067425,-0.21738177123209163
173,ENSG00000101856.10,-0.19088263053201227,-0.22589529971608863
174,ENSG00000165555.10,-0.31880461597938925,-0.2550342789193483
175,ENSG00000151445.16,-0.1348538720400872,-0.13266378897675288
176,ENSG00000100591.8,-0.09841864880683007,-0.08564286645198088
177,ENSG00000100593.18,0.4939223903943504,0.31174925688098565
178,ENSG00000197555.10,0.08165337851381971,-0.05802552654770221
179,ENSG00000185559.16,-0.02420828754398263,0.17846803490364338
180,ENSG00000149179.14,0.27750625305070825,0.23759429284118522
181,ENSG00000149182.15,-0.05045370286496231,-0.16659843344823416
182,ENSG00000165912.16,-0.20078521267393942,-0.1429390750137297
183,ENSG00000134574.12,0.01584723252414999,0.0910206402111941
184,ENSG00000092140.16,-0.08836972293132661,-0.2201043233679042
185,ENSG00000092108.22,-0.18726138428555317,-0.1968959558071423
186,ENSG00000156931.16,0.12160185417618258,-0.05977645330847842
187,ENSG00000140090.18,-0.06759508399210773,-0.04601823545136413
188,ENSG00000100599.16,0.15655814752084263,0.021823459302318327
189,ENSG00000156925.12,0.4485495737615822,0.05113986354067784
190,ENSG00000119725.21,-0.15210697779369564,-0.1066045091717257
191,ENSG00000156050.10,0.4000151680324785,0.28606091888196905
192,ENSG00000119723.17,0.39046678156383346,0.2770088264284202
193,ENSG00000187097.13,0.0043669725143770655,-0.00733100399961889
194,ENSG00000113916.18,0.05873011723428018,0.23618976752909215
195,ENSG00000285938.1,-0.19571202431281245,-0.13102097104358168
196,ENSG00000131979.20,0.27874407155595526,0.37718216798981574
197,ENSG00000170965.10,-0.1344594089825788,-0.229369030578413
198,ENSG00000155052.15,-0.29006788475586964,-0.21995084808045806
199,ENSG00000012983.12,0.11994646284249949,0.031022644196245508
200,ENSG00000198513.14,0.05619717613682246,-0.09350440905305035
201,ENSG00000073282.14,-0.08492511941479147,-0.12142334651652559
202,ENSG00000163958.14,-0.31765405521866585,-0.25015033495884703
203,ENSG00000163959.10,-0.1653521490960292,-0.16752544328564678
204,ENSG00000161217.12,-0.22931439535412174,-0.17803525261353914
205,ENSG00000272741.1,0.20083671372203643,0.10507220198924239
206,ENSG00000213123.11,0.1908395081222129,0.0895431468796728
207,ENSG00000145107.16,0.0824933952088932,-0.05398734584663234
208,ENSG00000102055.7,0.09076174401137932,0.3105343317594598
209,ENSG00000119599.17,-0.06430010617217385,0.0450779976471013
210,ENSG00000165861.14,-0.05328550683686861,-0.16274211712714692
211,ENSG00000119707.14,-0.26045316699447185,-0.2517412810170817
212,ENSG00000179241.13,-0.04608839515630436,-0.044314592769031214
213,ENSG00000183690.13,0.07398726967968305,0.08541182769739403
214,ENSG00000205213.14,-0.01374389190629266,-0.13969025062686324
215,ENSG00000148943.12,-0.2200736294407737,-0.24115895361044426
216,ENSG00000146757.14,-0.1759085565908804,-0.08060508648304793
217,ENSG00000133958.14,-0.19801707265764829,-0.18888243179278785
218,ENSG00000198836.11,-0.08953986239739165,-0.19423597156625821
219,ENSG00000130167.14,-0.3476688663253778,-0.25010977229266074
220,ENSG00000105514.8,-0.13851296074320857,-0.1834855853432648
221,ENSG00000105518.14,-0.009796741131202213,0.1235723274450542
222,ENSG00000183401.12,0.029305086903087918,0.23209125140187303
223,ENSG00000105520.11,0.42172318053992913,0.539057664225372
224,ENSG00000173928.4,0.25658933301251297,0.40389118425246395
225,ENSG00000187266.14,0.0655946007933007,0.2841337142563746
226,ENSG00000286025.2,-0.2514824835189763,-0.17765979443098323
227,ENSG00000070413.20,0.15995511082267377,0.07231449055722239
228,ENSG00000282815.2,0.21313053189644482,0.07710483356507664
229,ENSG00000179454.14,-0.1335104053148632,-0.17133123320388133
230,ENSG00000198718.13,-0.12637895696463203,-0.1711251331554567
231,ENSG00000151320.11,-0.17887133080007378,-0.11134336419337704
232,ENSG00000167614.14,-0.16383554734261507,-0.11253593073272655
233,ENSG00000167615.18,-0.20557525793371884,-0.18609127428048566
234,ENSG00000275183.2,0.37270145681307004,0.32559202964715184
235,ENSG00000167617.3,0.14923230112533692,0.37471534881905816
236,ENSG00000167618.10,-0.22402316435769049,-0.12634475489843128
237,ENSG00000168175.16,-0.18481922227774394,-0.14725075084991335
238,ENSG00000131981.16,0.12202737422105164,0.18541795496616387
239,ENSG00000126787.13,-0.20474193926965167,-0.15741530472971788
240,ENSG00000140157.16,-0.022379362733298214,-0.13196941479560853
241,ENSG00000273749.5,0.11371805851873878,-0.06100033018519857
242,ENSG00000205177.7,0.29603071027606215,0.34226477660365145
243,ENSG00000066382.17,0.7011059547972762,0.0788110597975914
244,ENSG00000177383.5,-0.1805113423732032,-0.22061770516122509
245,ENSG00000130749.10,-0.1950504901559349,-0.1922342775945603
246,ENSG00000142230.13,-0.12447583744936286,-0.17987065478327396
247,ENSG00000027075.17,0.117965994521394,-0.011767067032787293
248,ENSG00000160007.20,-0.22167656356235887,-0.16582165884047662
249,ENSG00000135373.13,-0.03251044063479075,0.008230131983391786
250,ENSG00000161551.15,0.25166282898263065,-0.16596151556954225
251,ENSG00000198093.11,-0.0685547135489864,-0.20178206284368536
252,ENSG00000176024.18,-0.12247396533409577,0.05298926330538162
253,ENSG00000256683.7,-0.16398373819472628,-0.19040562375619352
254,ENSG00000100075.10,-0.14097119619727322,-0.12905250443230187
255,ENSG00000070371.16,0.4161961860510594,0.4573908679564803
256,ENSG00000126777.18,-0.1896909539704913,-0.17830657238833925
257,ENSG00000184058.16,0.27309163239432177,0.010997999140599568
258,ENSG00000185838.14,-0.2167086019088078,-0.19938908481810086
259,ENSG00000215012.9,-0.21464430136273338,-0.1977649005749857
260,ENSG00000151748.15,-0.013786981980398072,0.12269789505721346
261,ENSG00000198354.7,0.49479405862782266,0.3664370511504812
262,ENSG00000100883.13,-0.2002880232505394,-0.24448987942357037
263,ENSG00000151327.14,-0.1815599273594098,-0.098372348187587
264,ENSG00000092020.11,-0.1611717499736271,-0.07360831703484316
265,ENSG00000119650.13,-0.1857138930296991,-0.21749724099299517
266,ENSG00000089916.18,-0.20550353033653906,-0.15846178169140418
267,ENSG00000267909.3,-0.12297432288132881,-0.17800672858201966
268,ENSG00000100647.8,0.3631627596687445,0.1118299321633549
269,ENSG00000071537.14,0.11466916026383367,-0.02240133840951447
270,ENSG00000273331.1,0.08540557620345757,-0.09323909607755576
271,ENSG00000163960.12,0.27711044847188837,0.3529508930792592
272,ENSG00000129521.15,0.5658867271052804,0.29876035501753867
273,ENSG00000214274.10,0.07522205066550325,-0.10514930047474313
274,ENSG00000258818.4,0.1577506301287867,-0.07965679371310141
275,ENSG00000259171.1,0.15873622979021806,-0.08488200844444921
276,ENSG00000181562.5,-0.3795124008553732,-0.30568437924937275
277,ENSG00000204713.11,-0.05381237369685993,0.01581217069311841
278,ENSG00000119698.12,0.44246593156897013,0.41916680168625164
279,ENSG00000170345.10,0.110428358527638,-0.06850643763308978
280,ENSG00000149187.19,-0.24612513460633378,-0.24062522015052584
281,ENSG00000213619.11,-0.22252198199163592,-0.2448761330899496
282,ENSG00000110536.14,0.0048304669645116705,0.014978769881840104
283,ENSG00000123444.14,-0.20830685004937477,-0.24211018699233333
284,ENSG00000100483.14,0.3385051756298557,0.2625717872182578
285,ENSG00000181666.19,-0.21138828110255115,-0.1341419455568703
286,ENSG00000189164.15,-0.21665321922323522,-0.11913596592750117
287,ENSG00000196437.12,-0.016181188745943154,-0.10122205198070722
288,ENSG00000142409.6,-0.1791419010461593,-0.21427508632974254
289,ENSG00000182220.15,-0.23157687260223275,-0.17126329039019833
290,ENSG00000130021.15,-0.1739038433674503,-0.12627544607233848
291,ENSG00000101846.9,0.014140739010026326,0.045506559600922813
292,ENSG00000126262.5,-0.2159534688181599,-0.16934245153325878
293,ENSG00000188508.11,-0.2596092578864049,-0.16324179700719182
294,ENSG00000161249.21,0.47378193842636707,0.08138353498312806
295,ENSG00000063245.15,-0.2231410830399268,-0.19059520844634703
296,ENSG00000185792.10,-0.3849405896070891,-0.32124014513483495
297,ENSG00000223638.4,-0.12303740643386879,0.20755646883727585
298,ENSG00000229292.2,-0.3482027056570102,-0.18957519018043867
299,ENSG00000105281.12,-0.027611094498177002,-0.10680431401752044
300,ENSG00000042753.12,-0.05017092764309883,-0.16236017342966477
301,ENSG00000253548.1,-0.37305074616785194,-0.3094159563513227
302,ENSG00000165591.7,-0.16012265122620795,-0.08493523028336164
303,ENSG00000127249.15,-0.09257447449390188,-0.18411480417076292
304,ENSG00000151413.17,-0.20959895599932332,-0.23389361722696106
305,ENSG00000196083.11,-0.0024022424717309865,-0.07175119232729155
306,ENSG00000062096.15,-0.2891622261441759,-0.23494534087869545
307,ENSG00000134343.14,-0.09234159640048634,-0.026582344555593718
308,ENSG00000121691.7,-0.09450094168993495,-0.19798807463147206
309,ENSG00000170959.15,-0.11588496475454008,-0.09732820468485259
310,ENSG00000227234.2,-0.35277361987197253,-0.31144233990282927
311,ENSG00000149177.15,-0.061053639199416976,0.028870826124514193
312,ENSG00000100568.11,-0.20024723648400067,-0.23793039160990204
313,ENSG00000258466.5,-0.20060076577297048,-0.13909845953078614
314,ENSG00000072042.13,-0.0731721015683216,-0.12384712191697733
315,ENSG00000139988.10,-0.319338451332523,-0.2522809047886199
316,ENSG00000072121.17,-0.22714844260468608,-0.21787273989356737
317,ENSG00000066629.19,0.02242912392573898,-0.10935839316982138
318,ENSG00000151812.15,-0.18585134616999593,-0.09764539435694292
319,ENSG00000185271.9,-0.31755365938242985,-0.21340580570082923
320,ENSG00000092094.11,0.48029508287686884,0.327761472157477
321,ENSG00000100823.12,0.525919613700997,0.34525095811066414
322,ENSG00000165782.11,0.4028450839010468,0.40771774208457484
323,ENSG00000198805.13,-0.19545249957049815,-0.17263999259870566
324,ENSG00000182545.7,-0.3569438985675636,-0.2898747991714848
325,ENSG00000184203.8,-0.23553146897431365,-0.24877622079521794
326,ENSG00000189058.9,0.04581794525782862,0.49046263684390506
327,ENSG00000149084.13,0.06905390296837771,-0.030698382577407923
328,ENSG00000147121.16,-0.13530639063469768,-0.23582065841146788
329,ENSG00000124440.16,0.2294502166260345,0.015611028783751313
330,ENSG00000011485.15,-0.1892726452946737,-0.15707321150548353
331,ENSG00000198668.14,-0.23361809521308918,-0.2242294834135038
332,ENSG00000188655.10,-0.3518027949349745,-0.2863399703631712
333,ENSG00000259060.7,-0.3402158926177353,-0.27217148590473983
334,ENSG00000173464.16,-0.31694710067088433,-0.2710767375375641
335,ENSG00000258436.2,-0.3398547856381776,-0.26389582579649784
336,ENSG00000181803.3,-0.3900649726266479,-0.32334723163396767
337,ENSG00000197961.12,0.12087117074359877,-0.10443648197685851
338,ENSG00000171469.11,-0.09922020487724836,-0.13679819042101976
339,ENSG00000087301.9,0.13651357475398768,-0.10019330880166333
340,ENSG00000100034.14,-0.1770212096478565,-0.1648791784668397
341,ENSG00000100038.20,-0.11940507372210346,-0.14509630584552674
342,ENSG00000073803.14,-0.12897579463629322,-0.15143832740545554
343,ENSG00000163900.11,-0.20071823564752583,-0.18594870603449415
344,ENSG00000163898.10,0.1301103946760055,0.20865750286511492
345,ENSG00000129682.16,0.21119268487696707,0.04523455543471433
346,ENSG00000251192.8,0.14140320858859756,0.1882035674651954
347,ENSG00000147119.4,0.1566002330323233,0.29514292213713883
348,ENSG00000189001.11,-0.20551800939605103,-0.07496977867031773
349,ENSG00000105679.9,-0.18365904825416185,0.021834582321887175
350,ENSG00000105677.12,-0.18330389539562536,-0.21939661097315943
351,ENSG00000105675.9,-0.22253652916354655,-0.15643390839961424
352,ENSG00000283758.2,-0.26851474435069034,-0.24088418992222166
353,ENSG00000249115.9,-0.2070456598738677,-0.11960903032500025
354,ENSG00000173950.16,-0.15985132256754692,-0.15316328936916312
355,ENSG00000063761.16,0.10333247157092196,-0.08252690114440814
356,ENSG00000139971.15,-0.22006483175962716,-0.19181784809617852
357,ENSG00000130208.10,-0.2655157596059728,0.007401720722258143
358,ENSG00000267467.4,-0.3723438019265539,-0.29683204967843163
359,ENSG00000224916.9,-0.3723438019265539,-0.29683204967843163
360,ENSG00000234906.11,-0.2685931187476698,-0.03798177039727496
361,ENSG00000104853.16,-0.2274341490787043,-0.13277628812577197
362,ENSG00000104856.15,0.22758081518734402,0.2267760299748836
363,ENSG00000177186.3,-0.3902896126752101,-0.3296195064007347
364,ENSG00000177174.1,-0.3976863185252857,-0.3297564726360364
365,ENSG00000196944.5,-0.39437383858944997,-0.3318109035921506
366,ENSG00000198104.4,-0.3762716639046568,-0.30629351765817436
367,ENSG00000175143.5,-0.39150471338924886,-0.32701566182661146
368,ENSG00000139973.18,0.06141548595191615,0.21096686308908602
369,ENSG00000182393.3,-0.3126142951309379,-0.2852769570908994
370,ENSG00000128011.5,0.13890352885102197,-0.055109443131148406
371,ENSG00000130755.13,0.8782605479691875,0.10758579047308736
372,ENSG00000179134.16,0.11760088145750747,0.2583913299692743
373,ENSG00000006712.15,-0.22350221502509116,-0.18857700922356058
374,ENSG00000063322.15,-0.24082963107123623,-0.23354210472064496
375,ENSG00000100888.15,0.028727637475808754,-0.027528238734747024
376,ENSG00000129472.15,-0.1974231443159269,-0.02310505912023092
377,ENSG00000092203.15,-0.1181594547707226,-0.25164711287861596
378,ENSG00000165819.12,-0.04927353300672255,0.0015154544548822146
379,ENSG00000165821.12,0.021719284612380207,-0.1315583582656109
380,ENSG00000110427.17,0.4212743734759118,0.22449560753196196
381,ENSG00000186038.9,-0.25560065578814434,-0.2291359570697062
382,ENSG00000145191.15,-0.24084092748787228,-0.25604801876538075
383,ENSG00000161202.20,-0.19543026887519893,-0.18167671082577636
384,ENSG00000176894.10,-0.04480565498512218,0.1560747439303482
385,ENSG00000247077.8,-0.1624816036759017,0.02419444487200373
386,ENSG00000176915.15,0.4744078365491626,0.36554235883559566
387,ENSG00000090615.16,0.009202451879350648,-0.05791272636864636
388,ENSG00000009694.14,0.15010418311389673,0.007438577348823416
389,ENSG00000186020.13,-0.1849929573824981,-0.21540057565573756
390,ENSG00000161298.19,0.3031746144292182,0.2365445050346358
391,ENSG00000197808.14,-0.07551697909038357,-0.1090637426655591
392,ENSG00000250366.4,-0.1754688559583319,-0.15726791979301113
393,ENSG00000126214.22,-0.0005897956745777866,0.08801865336634146
394,ENSG00000256053.9,-0.0975157596127667,-0.09978151026992288
395,ENSG00000167562.14,-0.04336342031755008,-0.12730632518674156
396,ENSG00000167766.21,-0.0922001499341259,-0.12359936555525719
397,ENSG00000186376.15,-0.20897534352010524,-0.19760952257934197
398,ENSG00000283644.1,-0.38436918841165163,-0.313530056294811
399,ENSG00000173275.13,-0.015679774618346076,0.0118733844084708
400,ENSG00000286015.1,-0.2975548734125776,-0.22888827035098186
401,ENSG00000189181.5,-0.3832000142083398,-0.3078983649860097
402,ENSG00000259823.6,-0.35305281323125304,-0.276464418509598
403,ENSG00000188001.10,-0.14408663844900327,-0.06516548874417599
404,ENSG00000165496.5,1.2096454533127703,1.329002483072162
405,ENSG00000140006.12,0.043354832013855316,-0.0819037786119804
406,ENSG00000185567.7,0.08015503170037724,0.005855682675656171
407,ENSG00000140104.14,0.3995399813445257,0.2522208787756447
408,ENSG00000170779.11,0.24054895263886317,0.0689305664206703
409,ENSG00000284969.1,0.2107506106364212,0.6864307287946981
410,ENSG00000085063.18,0.13523921070263678,0.45822509597172334
411,ENSG00000110429.14,0.9341025338245886,0.875009109101107
412,ENSG00000105176.18,-0.2079614215698617,-0.1943572899839991
413,ENSG00000130962.18,-0.12351710730207344,-0.08366877190699412
414,ENSG00000100445.18,-0.15767567616981526,-0.21797814099613827
415,ENSG00000092009.10,-0.35580779328944523,-0.1406222220748013
416,ENSG00000100473.18,0.15692779910673627,-0.023459823616026554
417,ENSG00000196792.12,-0.07643055521384873,-0.17266736758247264
418,ENSG00000100601.10,-0.01950188118027435,-0.05838090445841332
419,ENSG00000119705.10,-0.019503128628608646,-0.05948931796648582
420,ENSG00000100603.14,-0.2290472551586843,-0.21037104284909375
421,ENSG00000080823.23,0.009082144989666807,-0.11010505655096375
422,ENSG00000165588.19,0.007328429063296948,-0.03724975018566279
423,ENSG00000100906.12,-0.1159561697127689,-0.1556002773725922
424,ENSG00000100731.16,-0.19535082611557864,-0.2281718421970963
425,ENSG00000130988.13,-0.24104944180012955,0.11227581177819729
426,ENSG00000147123.12,-0.21152581189336597,-0.22983977433293312
427,ENSG00000182872.16,-0.2286710932338315,-0.2151065729788474
428,ENSG00000239998.7,-0.2774482291386854,-0.19288516228728342
429,ENSG00000104974.12,-0.3506011230984838,-0.20729342858159122
430,ENSG00000104972.16,-0.2664016471164543,-0.15930229850019684
