,ENSG,Cancer,Not Cancer
148,ENSG00000239961.3,-0.3548976546808758,-0.20929763853311234
149,ENSG00000167613.16,-0.1617250928198526,0.5766791137518437
150,ENSG00000170946.15,-0.2871435945759608,-0.31769679085085345
151,ENSG00000148950.11,-0.24705942729874109,-0.28229580221256645
152,ENSG00000109911.19,-0.2798543379988367,-0.3096973144731401
153,ENSG00000104814.13,-0.1536524338271819,-0.19781437462117193
154,ENSG00000178982.10,0.06487485324580361,-0.021159694220504843
155,ENSG00000130402.14,0.1547048151231139,0.03637507691107955
156,ENSG00000189326.5,-0.34232915499851846,-0.28614088752496436
157,ENSG00000101972.20,-0.047212693059867195,-0.17963759878549868
158,ENSG00000179820.16,0.12497558557554894,0.03354557870447922
159,ENSG00000126583.12,-0.1345646172233751,-0.09353620848392175
160,ENSG00000105605.8,0.1722881120524553,0.07846641542142824
161,ENSG00000100934.15,0.19907626251868227,0.27526077456674247
162,ENSG00000092208.19,-0.16010413728833955,-0.07844073318758443
163,ENSG00000213988.11,0.2504245639525726,-0.12248970937000381
164,ENSG00000256229.8,0.24291266533141198,1.0106846864852879
165,ENSG00000165379.14,-0.10808885901689802,-0.17579229219811854
166,ENSG00000007306.15,-0.25077260340123764,0.2572823602564678
167,ENSG00000105388.17,-0.271044740724132,-0.2299964042757408
168,ENSG00000267881.2,-0.281851775059981,-0.2050704283309131
169,ENSG00000086548.9,-0.27880582862451664,-0.166463576992888
170,ENSG00000170956.17,-0.3414326819848307,-0.21110876513551668
171,ENSG00000165914.15,0.13611669641110474,0.1353614671566708
172,ENSG00000250423.3,-0.291061239177113,-0.2284532352045131
173,ENSG00000101856.10,-0.21325350623193867,-0.24386025181622895
174,ENSG00000165555.10,-0.3165134142795301,-0.2521517908667284
175,ENSG00000151445.16,-0.12987131418083836,-0.18823627737771786
176,ENSG00000100591.8,-0.10603289054830373,-0.19274650361581108
177,ENSG00000100593.18,0.07943020121748717,0.16228993054761237
178,ENSG00000197555.10,0.14559886984162745,-0.07229192716441152
179,ENSG00000185559.16,0.4528078544248673,0.9358655751911602
180,ENSG00000149179.14,0.26699520178297376,0.27710827450353104
181,ENSG00000149182.15,-0.1367085611763817,-0.3017904186485477
182,ENSG00000165912.16,0.3458133213487358,0.25931210839081015
183,ENSG00000134574.12,0.3142116382662207,0.2981116640060464
184,ENSG00000092140.16,-0.2980722129887491,-0.3193506446429155
185,ENSG00000092108.22,-0.2346992549415181,-0.28260594482717666
186,ENSG00000156931.16,0.03324898476028815,-0.1977996644212695
187,ENSG00000140090.18,0.1996357969894943,0.27448185788297613
188,ENSG00000100599.16,0.3787244027743808,0.10860028495846696
189,ENSG00000156925.12,0.7583124985917018,0.3778769098940437
190,ENSG00000119725.21,-0.18006262194017864,-0.13809413114952485
191,ENSG00000156050.10,0.43770425153818393,0.2847698122921117
192,ENSG00000119723.17,0.4281850013367952,0.2754392487201688
193,ENSG00000187097.13,-0.22614152774822743,-0.21309160968080432
194,ENSG00000113916.18,-0.1327950319528735,-0.015155418549069433
195,ENSG00000285938.1,-0.23020330455454263,-0.13430913153006718
196,ENSG00000131979.20,0.2411950435688291,0.31325498606026714
197,ENSG00000170965.10,-0.18968343711001256,-0.1850762222626255
198,ENSG00000155052.15,-0.14140085984873962,-0.08492747275679013
199,ENSG00000012983.12,-0.08757673290376822,-0.09139850017746753
200,ENSG00000198513.14,-0.09901394979958639,-0.24170238949683132
201,ENSG00000073282.14,-0.2275541308620712,-0.08320829213282482
202,ENSG00000163958.14,-0.30482707948939175,-0.23013727441317233
203,ENSG00000163959.10,-0.09557911495835048,-0.2011034053497685
204,ENSG00000161217.12,-0.18828563743494842,-0.08648753746523974
205,ENSG00000272741.1,0.06069128487800757,-0.06977902529259605
206,ENSG00000213123.11,0.054589389645975706,-0.0742077421789108
207,ENSG00000145107.16,0.14339781514945105,0.05520177911925622
208,ENSG00000102055.7,0.24321841263000582,0.5484407969037294
209,ENSG00000119599.17,-0.11224697148400453,0.016298718485797392
210,ENSG00000165861.14,0.004892728117306899,-0.22611195545071278
211,ENSG00000119707.14,-0.23795815019181898,-0.33142600154053403
212,ENSG00000179241.13,-0.07611061777521,-0.13066967126592227
213,ENSG00000183690.13,0.24042608492169376,0.18148835877158903
214,ENSG00000205213.14,-0.04899669353027536,-0.17433763237736505
215,ENSG00000148943.12,-0.2824186858043039,-0.3117245014730497
216,ENSG00000146757.14,-0.14425831744460854,-0.0008819653194027111
217,ENSG00000133958.14,-0.2762312001048268,-0.21999759563259028
218,ENSG00000198836.11,-0.06629876254267031,-0.18197452859902014
219,ENSG00000130167.14,-0.3593420061907534,-0.2695493329570403
220,ENSG00000105514.8,-0.027054451408060398,-0.10214403280028861
221,ENSG00000105518.14,0.24928245373069496,0.4375935238531856
222,ENSG00000183401.12,-0.022044207712480834,0.3027586726298834
223,ENSG00000105520.11,0.46455565919540065,0.7523225681231589
224,ENSG00000173928.4,-0.06755773919374852,0.06581318784182832
225,ENSG00000187266.14,0.07908445571960437,-0.000737542948439418
226,ENSG00000286025.2,-0.24219228142199506,-0.12513186503706836
227,ENSG00000070413.20,-0.07746432632208172,-0.15464002784383085
228,ENSG00000282815.2,0.21826710262452415,0.48077686268130326
229,ENSG00000179454.14,-0.28024419889633523,-0.3234321311751793
230,ENSG00000198718.13,-0.23887533286670581,-0.279164529721078
231,ENSG00000151320.11,-0.10520933075886396,-0.06044238594812196
232,ENSG00000167614.14,-0.016942375698056844,-0.061849426898825166
233,ENSG00000167615.18,-0.2841094066929776,-0.29165065597595563
234,ENSG00000275183.2,0.31675647008225816,0.2720817683668178
235,ENSG00000167617.3,0.24150742481724508,0.36663541887071643
236,ENSG00000167618.10,-0.25817311988179703,-0.1784274432529545
237,ENSG00000168175.16,-0.16467046124034246,-0.17034764319258433
238,ENSG00000131981.16,0.2016842246991169,0.37880587933182497
239,ENSG00000126787.13,-0.20863657215741815,-0.08990707956211319
240,ENSG00000140157.16,-0.1387386772227553,-0.21261425596412686
241,ENSG00000273749.5,0.1626878936403215,0.1935758548238864
242,ENSG00000205177.7,-0.10323099286293064,-0.16528916145071187
243,ENSG00000066382.17,0.23282235896810854,-0.07268973828287817
244,ENSG00000177383.5,-0.22395215132764268,-0.284901416902037
245,ENSG00000130749.10,-0.14355179262010254,-0.10668119687619892
246,ENSG00000142230.13,-0.11233210120098303,-0.26395010730152824
247,ENSG00000027075.17,0.21770369585617455,-0.03208193169467782
248,ENSG00000160007.20,-0.24305718030764564,-0.20871342830599554
249,ENSG00000135373.13,0.07620901231418042,0.3354223538549281
250,ENSG00000161551.15,0.5872878015379068,0.04409177825366983
251,ENSG00000198093.11,-0.1927466335036619,-0.22250126498706801
252,ENSG00000176024.18,0.3325046375896817,0.3349491226197557
253,ENSG00000256683.7,-0.19333094899664272,-0.22337735339228304
254,ENSG00000100075.10,-0.1544455180816205,-0.16636801740573492
255,ENSG00000070371.16,0.5224151126916459,0.5400229900911019
256,ENSG00000126777.18,-0.25035218209094695,-0.23115042095747568
257,ENSG00000184058.16,0.39977467337988226,0.03698105786703465
258,ENSG00000185838.14,-0.024622092022449416,0.07616729603927558
259,ENSG00000215012.9,-0.024837866176106005,0.07686745309873166
260,ENSG00000151748.15,-0.15733453597051494,-0.05216362189477575
261,ENSG00000198354.7,0.5104453547865373,0.3669751708534945
262,ENSG00000100883.13,-0.21627686863271461,-0.25894837063568193
263,ENSG00000151327.14,-0.02589908660284379,0.17712988144307273
264,ENSG00000092020.11,-0.2991669760111989,-0.3055959723481554
265,ENSG00000119650.13,-0.26672239269347203,-0.28986668934815213
266,ENSG00000089916.18,-0.2721546658571165,-0.2486542774088143
267,ENSG00000267909.3,-0.29307629345895364,-0.24878814778438102
268,ENSG00000100647.8,0.36909965474866363,0.06405754709767253
269,ENSG00000071537.14,0.08924269440958832,0.07390047766730007
270,ENSG00000273331.1,0.1175614996495491,0.03592505129826551
271,ENSG00000163960.12,0.1271250405836596,0.179371617313965
272,ENSG00000129521.15,0.2969200066125886,0.07766791890525221
273,ENSG00000214274.10,0.5639592095107058,1.1031354280986831
274,ENSG00000258818.4,0.5290853968381859,1.1088837176517496
275,ENSG00000259171.1,0.5341026623427183,1.1217195379956197
276,ENSG00000181562.5,-0.3940047311456571,-0.31271359521654246
277,ENSG00000204713.11,-0.14936293435066,-0.16551775144572195
278,ENSG00000119698.12,0.809383013669509,0.8234709201019661
279,ENSG00000170345.10,0.34842472733254304,0.006157287530878408
280,ENSG00000149187.19,-0.1494650581739565,-0.268402531063134
281,ENSG00000213619.11,-0.3058451415069933,-0.3281612762463294
282,ENSG00000110536.14,0.4419759708479891,0.188884624903
283,ENSG00000123444.14,-0.30949565642279564,-0.3373071768559581
284,ENSG00000100483.14,0.2752933494346987,0.20573682961198275
285,ENSG00000181666.19,-0.23341963758838813,-0.1598467428550373
286,ENSG00000189164.15,0.09846451014432023,0.02772091014526834
287,ENSG00000196437.12,-0.13248206416342367,-0.16386995168371987
288,ENSG00000142409.6,-0.1517592102889112,-0.18147151015570673
289,ENSG00000182220.15,-0.19531491494328956,-0.15020101083619197
290,ENSG00000130021.15,-0.0617456496514005,0.007470050124089911
291,ENSG00000101846.9,-0.16652797947049527,-0.21098333253766777
292,ENSG00000126262.5,-0.2141347178505783,-0.18340872639428735
293,ENSG00000188508.11,-0.27359562637948426,-0.164393479264915
294,ENSG00000161249.21,0.4377903130021853,0.0899571322465289
295,ENSG00000063245.15,0.00280383821138086,0.1391796370027365
296,ENSG00000185792.10,-0.3947888994459722,-0.32738221195763617
297,ENSG00000223638.4,-0.1483338443184305,-0.15269940647065866
298,ENSG00000229292.2,-0.27659763383722374,-0.1737679345400745
299,ENSG00000105281.12,0.23995698277204808,0.07115685941618599
300,ENSG00000042753.12,0.3776774750673087,0.1667149481915568
301,ENSG00000253548.1,-0.39454876047518944,-0.3287912474415201
302,ENSG00000165591.7,-0.16716063455674807,-0.11035097345997585
303,ENSG00000127249.15,-0.043553600366875056,-0.1404179935793331
304,ENSG00000151413.17,-0.19791599064864002,-0.26483692164107203
305,ENSG00000196083.11,0.003224517405381877,-0.12873035560023538
306,ENSG00000062096.15,-0.0568511084344302,0.11309741013935615
307,ENSG00000134343.14,-0.12041249642507673,-0.062307503473937764
308,ENSG00000121691.7,0.3006326785288341,0.32991568642066926
309,ENSG00000170959.15,-0.2822882882631229,-0.3180800432479048
310,ENSG00000227234.2,-0.3599459391859703,-0.29502969136817553
311,ENSG00000149177.15,-0.09319541097220063,0.046330478207574965
312,ENSG00000100568.11,-0.045062739427107756,-0.17109380993860523
313,ENSG00000258466.5,-0.22716489226956482,-0.14568277214963293
314,ENSG00000072042.13,-0.2536786852870294,-0.14388597532324265
315,ENSG00000139988.10,-0.30906704462208606,-0.22872765927970506
316,ENSG00000072121.17,-0.0665062696917399,-0.14567082906124917
317,ENSG00000066629.19,0.1429783731877058,0.014375661325605638
318,ENSG00000151812.15,-0.09655474115817098,0.046741089706763106
319,ENSG00000185271.9,-0.3150169046785862,-0.20913537170796342
320,ENSG00000092094.11,0.28364072312878397,0.04362095365495677
321,ENSG00000100823.12,0.4334249360037359,0.1570737205314035
322,ENSG00000165782.11,0.22534080891839742,0.22218888431669465
323,ENSG00000198805.13,0.05425711218514401,-0.14243930286932166
324,ENSG00000182545.7,-0.38465077748011234,-0.31496453057242557
325,ENSG00000184203.8,-0.2073786069429192,-0.19839989281258064
326,ENSG00000189058.9,-0.019608850857024573,1.0307656720492127
327,ENSG00000149084.13,-0.07748806804694397,-0.1268539269591551
328,ENSG00000147121.16,-0.2370551437605291,-0.2817841077071808
329,ENSG00000124440.16,0.7406155903264569,0.17430993535418154
330,ENSG00000011485.15,0.261916371448612,0.2216663518329769
331,ENSG00000198668.14,0.029773727710004916,0.005051182079685579
332,ENSG00000188655.10,-0.3611799267261736,-0.3057093946872904
333,ENSG00000259060.7,-0.3233906397574005,-0.2651492794276006
334,ENSG00000173464.16,-0.3274722733472106,-0.271585227099365
335,ENSG00000258436.2,-0.35645460846971866,-0.2870421459399928
336,ENSG00000181803.3,-0.4038798716422295,-0.342539035062565
337,ENSG00000197961.12,-0.009292691029733458,-0.2796246447574795
338,ENSG00000171469.11,-0.28922208635101715,-0.2719325263457473
339,ENSG00000087301.9,-0.1130275621792155,-0.18117657586505165
340,ENSG00000100034.14,-0.11393723517947879,0.015356510224963205
341,ENSG00000100038.20,0.21410385914893987,0.2176058079437418
342,ENSG00000073803.14,-0.16501655661370956,-0.23158084044651478
343,ENSG00000163900.11,-0.10511394759365461,-0.25872907169313797
344,ENSG00000163898.10,0.6015055814755902,0.6604782859312368
345,ENSG00000129682.16,0.6480857247984162,0.3789187046365128
346,ENSG00000251192.8,0.18267220725969402,0.18027306704438595
347,ENSG00000147119.4,0.004837789207004728,-0.06601591337911344
348,ENSG00000189001.11,-0.16249549422537468,-0.06152468915521209
349,ENSG00000105679.9,-0.20415985194727376,-0.08743412927867933
350,ENSG00000105677.12,-0.0014831868718560015,-0.0838255613476569
351,ENSG00000105675.9,-0.2188137927777043,-0.15596058218607167
352,ENSG00000283758.2,-0.36650470003155317,-0.3190888574360619
353,ENSG00000249115.9,-0.21513650182588018,-0.2600121873390581
354,ENSG00000173950.16,-0.05677345417160534,-0.16923301627060372
355,ENSG00000063761.16,-0.10414408567113015,-0.19237368423950374
356,ENSG00000139971.15,-0.21537489881454597,-0.2907526444881509
357,ENSG00000130208.10,-0.2110164762578272,-0.0561633843141765
358,ENSG00000267467.4,-0.31430078961069763,-0.1653458402077338
359,ENSG00000224916.9,-0.31430078961069763,-0.1653458402077338
360,ENSG00000234906.11,-0.2268710515545247,-0.0406375353624987
361,ENSG00000104853.16,-0.09012157863669784,-0.18899345751530355
362,ENSG00000104856.15,-0.06164315114164859,-0.10210337956502785
363,ENSG00000177186.3,-0.4003788281167856,-0.3358373233817039
364,ENSG00000177174.1,-0.39954363433352896,-0.32847790630552526
365,ENSG00000196944.5,-0.39859165654460504,-0.3230938320617905
366,ENSG00000198104.4,-0.39399892477258114,-0.3213392915562568
367,ENSG00000175143.5,-0.4130060953483665,-0.3449355315934951
368,ENSG00000139973.18,0.6273317607652895,0.9819969035061067
369,ENSG00000182393.3,-0.3584502663207,-0.31548075833709815
370,ENSG00000128011.5,0.026296130610370727,-0.2034092613978501
371,ENSG00000130755.13,1.043580182456699,0.2269614384785701
372,ENSG00000179134.16,0.19006740280683432,0.3601797729070231
373,ENSG00000006712.15,-0.311904572763258,-0.3306242521697129
374,ENSG00000063322.15,-0.3086793867819275,-0.3441200637926389
375,ENSG00000100888.15,-0.2612605613096781,-0.3262713179631987
376,ENSG00000129472.15,-0.19750926127805446,0.0008940892249346133
377,ENSG00000092203.15,-0.17080534580361573,-0.3159269568935435
378,ENSG00000165819.12,0.047493413811751595,0.01620799112746707
379,ENSG00000165821.12,0.3569686345038611,0.1443311980560284
380,ENSG00000110427.17,0.3518087673511525,0.2941318755927306
381,ENSG00000186038.9,-0.28185295047938663,-0.19588366817887315
382,ENSG00000145191.15,-0.27906738145126353,-0.29769685942673857
383,ENSG00000161202.20,-0.205955285813829,-0.18396863940703223
384,ENSG00000176894.10,-0.2313176417430633,-0.24164759041422867
385,ENSG00000247077.8,-0.16734644076741173,-0.02379149189939056
386,ENSG00000176915.15,0.47821902479520373,0.378102886286706
387,ENSG00000090615.16,0.05934974050496655,0.055892096132986624
388,ENSG00000009694.14,-0.04524939948556711,-0.06216256981454549
389,ENSG00000186020.13,-0.05883603809120852,-0.10549132891701124
390,ENSG00000161298.19,0.6248037022517295,0.49992524350138273
391,ENSG00000197808.14,0.20664431413666146,0.08008085541686649
392,ENSG00000250366.4,0.17219352988386516,0.1401648468445975
393,ENSG00000126214.22,0.019191847796344752,0.13827935367020383
394,ENSG00000256053.9,0.7673552856527637,0.7804722661716214
395,ENSG00000167562.14,-0.16964605789125503,-0.20455335322061222
396,ENSG00000167766.21,-0.03692895928029272,0.006010716578384034
397,ENSG00000186376.15,-0.23578050913491275,-0.24941130835098235
398,ENSG00000283644.1,-0.4068669795195961,-0.33259066868287024
399,ENSG00000173275.13,-0.02990349896293748,-0.1082992430896188
400,ENSG00000286015.1,-0.3336015225357313,-0.27053548726193594
401,ENSG00000189181.5,-0.3941327834026424,-0.31805343127412955
402,ENSG00000259823.6,-0.3776162490777692,-0.30881409913090085
403,ENSG00000188001.10,-0.1332861890620083,-0.08244947608263842
404,ENSG00000165496.5,0.13836830280371382,0.04502102120274254
405,ENSG00000140006.12,0.12003589209820259,-0.14824236802086144
406,ENSG00000185567.7,0.1623746457124723,-0.01844975977421509
407,ENSG00000140104.14,-0.22308435755838038,-0.22807057180823914
408,ENSG00000170779.11,-0.16027622182109352,-0.13746981318464768
409,ENSG00000284969.1,0.23023329640030665,0.6532119564769977
410,ENSG00000085063.18,0.3681654443278068,0.6463093406649711
411,ENSG00000110429.14,0.8481402810893444,0.8108302800242866
412,ENSG00000105176.18,-0.06094193290977984,-0.04897793601164935
413,ENSG00000130962.18,-0.1366417492020145,-0.062382909880411286
414,ENSG00000100445.18,-0.29318396520986173,-0.32015211872848354
415,ENSG00000092009.10,-0.2624570939351719,0.10001575811494395
416,ENSG00000100473.18,0.28554772106803206,0.30349523735478184
417,ENSG00000196792.12,-0.28696057474230746,-0.25038389718168813
418,ENSG00000100601.10,-0.0813973515030324,-0.1380667998288026
419,ENSG00000119705.10,-0.08060359006186135,-0.13644544799052977
420,ENSG00000100603.14,-0.3075833936901359,-0.2918139451367697
421,ENSG00000080823.23,0.0006631446247213346,-0.12616951676938604
422,ENSG00000165588.19,0.6110301869978083,0.6802253858873364
423,ENSG00000100906.12,-0.16176004308798134,-0.24478230656140854
424,ENSG00000100731.16,-0.22257720075662557,-0.22430078686363875
425,ENSG00000130988.13,-0.02796331169614924,0.13273146660712165
426,ENSG00000147123.12,-0.18663639915069363,-0.26167621939907204
427,ENSG00000182872.16,-0.33407855113717166,-0.30335079969924567
428,ENSG00000239998.7,-0.31629432975915334,-0.12923050396674418
429,ENSG00000104974.12,-0.34932807030908364,-0.24133986551426656
430,ENSG00000104972.16,-0.24216459120180345,-0.06370946652751225
431,ENSG00000126254.12,-0.2930389466855483,-0.2780299858625047
