,ENSG,N/A,adipose,bladder,brain,cervix,intestine,esophagus,heart,kidney,liver,lung,ovary,placenta,prostate,muscle,spleen,male rep.,thymus,thyroid,eye,lymph,immune cell,bone,pharynx,breast,endothelium,umbilical,skin,connective tissue,epithelium,pancreas,blood vessel,blood,uterus,bile duct,stomach,cartilage,ear,tongue,endocrine,pituitary,appendix,vagina
10,ENSG00000258643.6,0.3847054536255269,0.4815149819400257,0.43666434263333054,0.09120108387314879,0.09301352888110251,0.16704745214408193,-0.025398711113200745,0.47777912099872516,0.4314602801397027,0.3176041091462515,0.27835971153709793,0.3317329605625507,0.48322026820102865,0.20846679897514955,0.5832849917110372,0.3087897681604978,0.38400787337701264,0.4710643373179363,0.2962514312893991,0.6952838207328391,0.11580714459405636,0.050537652073176814,0.37595435909551556,-0.12299054962365047,0.2533859887399841,0.440888158939765,0.6213890525217798,0.4422723012220465,0.5608460110455045,0.38175283716940617,0.6757987016700571,0.471854098674049,0.09437013056830354,0.564975775535978,0.372201943667023,0.42508606528849835,0.7841022820288703,0.3211644769543336,0.009552148294754592,0.5212346026060437,0.17672874519467877,0.1627210994079269,0.6118891831958391
11,ENSG00000100836.11,-0.03210327754789,-0.16326962621292862,0.04102292497126303,-0.0865006040539745,0.011540535815060982,-0.16137698691210253,0.17216793285185172,0.17712302752262588,-0.02471987091843908,-0.0848778143242406,-0.03800559965387523,-0.24733831231110626,0.21504621166024107,-0.06841390141260592,-0.12421888809462456,0.25517628293526684,0.022765595970667296,0.15323006103889925,0.09195009639627541,-0.12630926715735646,0.10455624364341137,-0.0024332088654840656,-0.08277237726251854,0.012272165264143597,0.0084698000273985,-0.134594347136546,-0.14631420334123302,-0.0508497495934378,-0.09912520034642289,-0.022511568085165357,0.07674184293818631,0.04499028086343468,0.0551354673121231,0.18486780382997953,-0.04467234570324746,-0.05251596904461714,0.08780133607015903,0.147563575160471,0.14419744489114733,-0.06264955510621456,-0.06972925149493073,0.06844743628296485,0.20472293862286
12,ENSG00000092096.19,-0.11197859676904842,-0.2701752017146195,-0.20999106978479007,0.15143717787140692,-0.052809488146119965,-0.04609947926531571,-0.27152263113193886,-0.23077594806254131,-0.05121685399367448,-0.14643785835249293,-0.1531547166556298,-0.11764818130537436,-0.055427817157295,-0.12743573209527154,-0.22124344195798717,-0.23417139821874283,-0.2150534144221033,-0.23206864266688582,0.2518496387049187,0.006499775207660319,-0.21167716946379578,-0.11149372244423927,-0.07103469689536465,-0.16981701807760652,-0.021991903694188464,-0.21826923595979908,-0.0839660414498789,-0.15729781850710378,-0.17806401281272638,-0.07947000887641276,0.0005358017098353596,-0.1514104526591442,0.025985202184494904,-0.322932372815926,-0.24440690058876727,-0.26149337561696223,-0.11267516720662615,0.14753116248453313,-0.16902938996471675,0.16691214156273398,0.7303138376093161,-0.30477048027845816,-0.22076544902908007
13,ENSG00000100842.13,0.1468256776365059,-0.12256071398160429,-0.13864974015412804,-0.12224807577292225,-0.23884298750979122,-0.12808849447829607,-0.24572608673505486,-0.08621861523051672,0.1851518202977121,-0.13805720306222208,-0.0854796777129202,0.043706054666871275,-0.15112617381953541,0.08346796831746625,-0.16142426503358273,-0.15617339792887575,-0.2536082992373956,-0.06568284975597777,0.2207032695888813,-0.2317920862930845,-0.2543834968019605,-0.2200808585905017,-0.18695244473579253,-0.14581584008963733,0.3073959398266555,0.762987918744785,-0.030380979889359006,-0.025840058160366275,-0.21153233656775283,0.3549776974752243,0.16022495681137738,-0.25143589014126855,-0.11568303219407955,0.03936384620990943,0.8368966447213054,-0.12862742729004867,-0.22343254951734562,-0.24531523636458274,-0.30005963932180785,0.09576647033980376,-0.1998601374601133,0.001285078720347832,-0.28512875744409566
14,ENSG00000166090.8,-0.35331381171239473,-0.2805723006537918,-0.35318802044223424,-0.31789073517054456,-0.39693212006990175,-0.39173378063128667,-0.28119567730549005,-0.28783339270816805,-0.33057570569159683,-0.29231902090328044,-0.34798652567753857,-0.3050967804567413,-0.37275107828338494,-0.3528363273018477,-0.30113620036878663,-0.32845545248620917,-0.36776608977180925,-0.3516416143209492,-0.38334160425805064,-0.29268310835025885,-0.3875899554440251,-0.3257270071717565,-0.3230427901311469,-0.30823321384238234,-0.3684511210168614,-0.3073912588658112,-0.3023273113513584,-0.32880973491442617,-0.3011630626494144,-0.32304972695613954,-0.32516091683602133,-0.31750633697978775,-0.3008090441622356,-0.36622785986211925,-0.3551135245603223,-0.3780619972989341,-0.2695468933967631,-0.3839672924544689,-0.24482847960192716,-0.3885899399280226,-0.3673577196537457,-0.3249772400209617,-0.32554553556869364
15,ENSG00000166091.21,-0.14519059956185557,0.7791694764521264,0.05783892798940499,-0.03600715787767883,-0.210310978837487,-0.215510979233037,0.07618703212944852,0.48381511035467856,-0.09800010044066354,0.017459859698278207,-0.08284165038325164,0.16012259760846848,0.296716242977945,-0.15397061490279465,0.09175492649026962,-0.09072106697758991,0.20925669821446735,0.4793814345677272,0.35119897629973607,0.1796445663481845,0.00686647548764871,-0.15956055768595262,0.17090635895355547,0.28236298242503965,-0.16992069494586404,-0.20991280947426627,-0.19059169672597098,0.2461093005076928,-0.10378050813876633,-0.198097600115463,-0.22977682693942458,-0.01661924331792794,0.027268268507540716,0.21196730975438424,-0.13396788972660778,-0.25310681315837236,0.7730619791307575,-0.2532128057977542,0.6172407010298635,-0.06686837050853486,0.3802649908374422,0.2026916815996121,0.7150403949381069
16,ENSG00000197616.13,-0.3326977740604202,-0.2686636041563258,-0.22335033808499202,-0.27713431156675705,-0.39924051852646564,-0.3075849658269915,-0.015680309553913085,-0.06904488152643962,-0.2915264317451486,-0.20241030662585496,-0.31506825804513455,-0.28111547944414517,-0.07802609549477607,-0.3560273885038082,0.21483183062560163,-0.36335848473816235,-0.08874722964031695,-0.13046327905775962,-0.16064813158696634,-0.21101638984675153,-0.3059708213012481,-0.3163784883325446,-0.2745130798380566,-0.2063562993792722,-0.3808356639057597,-0.29447428295197864,-0.22617745697534586,-0.2887122452913712,-0.2983731119186942,-0.2696479168656507,-0.30462707452481674,0.584262678383551,-0.25771055429213086,-0.25830459535238337,-0.43396998520985663,-0.36002657806143273,-0.24929056995739252,-0.3856469606823597,0.508886858693534,-0.34189760746465003,-0.34045687643199307,-0.19813062974055945,-0.30625698373016413
17,ENSG00000003096.15,0.12187372550788722,-0.09176531259854503,-0.18651025101780982,0.07410138819353876,0.3818200511220517,-0.0144558800643875,0.05537253097185424,-0.24801202717987916,0.24499939724783187,-0.010291416316154517,0.05837863210312855,0.14420611698587932,-0.09727371241979388,0.27395251877533994,-0.16376911232725494,-0.19843416705128164,-0.023871653041321772,-0.06755191253668802,0.17000835675099266,0.04132625944052443,-0.2560229808111181,-0.07754189172223552,0.22560741201315657,0.11700951683916527,0.018251763748875716,0.4323813716456638,0.10398600797451751,0.13117261580956374,-0.021222945358536388,0.5944811469232374,0.003797644616922058,0.023480817819531943,-0.1953748757536731,0.16563405653049168,0.31798008212514633,0.0827072803630623,-0.09701554842283089,0.9993829332965052,0.10659101501831386,0.1980428549268667,0.19601798002453966,-0.29893985434114845,-0.018053964094008557
18,ENSG00000188729.7,-0.2018392923954115,0.0162233675018032,-0.0886118117724545,0.014429897871852337,-0.281724017271361,-0.0489908570464741,0.25950512036123907,0.3163579291460434,-0.269664895056083,-0.17534033429193205,-0.15808266536467358,0.03385363042519507,0.403812001566791,-0.1604376319407682,0.2225379896487575,0.027501385749734875,-0.1002429233680534,0.15786862120315343,-0.07290310210543424,-0.10634397514101879,-0.2449675836192923,-0.29055886942014025,-0.25946697473536284,-0.07922976642305624,-0.33278718060705625,-0.23487114102493245,-0.0774163389482666,-0.19902321511699572,-0.1528185811026682,-0.22351449730490291,-0.2760606405220367,0.12691272160291228,-0.2562781320863615,0.5033903673998799,0.048177638859695615,-0.1503458378306446,-0.020887490580361934,-0.2942003586210664,0.793808805221943,-0.18584547233321758,0.38374335030154094,-0.33315033000493843,-0.20853794018301947
19,ENSG00000085185.16,0.1422881110959807,0.05141195587564612,0.30608985326562904,0.2816263133325003,0.3444078496859758,0.05566872886811239,0.027163911534257512,0.1526447199864734,0.03033946986738384,0.2137047539866947,0.14686118163727635,0.12195776847654627,0.09122695569460587,0.148442187211064,0.1544211957253174,0.15217876563200783,0.3732065994038674,0.31634227547816174,0.23591619850803838,0.1033272398218183,0.31350671042325096,0.284019342416184,0.26559482023455394,0.2359345384374783,0.2863473888935861,0.17116305235037999,0.09337337252051897,0.21500382414554065,0.1658564749129319,0.22744136918321856,0.2183156528082908,0.1407359789752387,0.1207799513243494,0.3929356506606049,0.2573731163769697,0.1578069449245159,0.49649092183915133,0.16622935155388321,0.31030636095360276,0.013773881625082668,0.14469684201641014,0.4783092896094498,0.4688510284719669
20,ENSG00000102034.18,-0.11083150781481438,0.017845089227729094,-0.1506164143680352,-0.009735741118639368,-0.21278855639396987,-0.25814400319532377,-0.23226773562099343,-0.27218278022571,-0.10765785173366371,-0.09819332825525988,-0.16095045566173255,0.01575688434292849,0.010489734105953663,-0.13972474243956653,-0.057790602031804555,-0.15973416855449174,-0.086150518034048,-0.039116273800660906,0.12627483072773954,-0.011002814160240293,0.00867493120803925,-0.21757472013990428,-0.11607019856824935,-0.07407487241467187,-0.17944611728076154,0.16508475271747075,-0.004040617871564123,-0.12869969302697631,-0.06518862797055766,-0.20493459578015188,-0.11077468588384148,-0.11319441865561211,-0.14600869868264763,-0.1618327673536084,-0.21736613108151645,-0.22882835274492092,-0.16264689214659006,-0.1552904156694581,-0.22868167642136275,-0.06584407162146239,-0.2248449298489322,-0.22354314890587984,-0.3601025591224244
21,ENSG00000197406.8,-0.1556263463970218,-0.11713153726663533,-0.17333977718539528,-0.13325050004622815,-0.0468607887197271,0.0026253913622303615,-0.23314589643972555,-0.16169702635618893,-0.13740460004479255,-0.10346705392109806,-0.1318606597810013,-0.22362511042022393,0.4612262737156545,0.08807718171257292,-0.24734514870222074,-0.24659174205352874,-0.02184044669506363,-0.301160973949682,-0.1904776110921565,-0.01264597659499378,-0.18227101486641972,-0.014558525330614414,-0.182570529584122,-0.21568546411076622,-0.09070278056989683,-0.07791373518600142,-0.07777019568580873,-0.16955735463272448,-0.028681574128548826,-0.18852483490936706,-0.14845280407983896,-0.17820313886597125,0.09813419040775306,-0.08294255266370601,-0.3885151495070849,-0.21009915721803957,-0.22672898296803617,-0.16644809931443452,0.012707527062169155,-0.12946139791138864,-0.2488423982561454,-0.27444071013239846,-0.27384934952588413
22,ENSG00000175556.17,0.8611372342382819,1.2045901519759017,0.5014468026732759,0.5102224135958796,1.0826162812810358,0.6774633222583554,1.1354459009873574,0.9498155124592915,0.7749357389057072,0.2358781376256368,0.5651409639096392,1.2073097070011833,1.244063005676862,0.5234963010767799,1.0613798188655044,0.9540950959379073,1.0050522457763522,0.9029555967862721,0.28534855794255,0.8253455505297433,1.1426824398191764,0.4688247750142903,1.2781128931341277,1.2176364334494918,0.7935854174722393,0.579642109921084,1.3057486049889664,1.3251502041337577,1.1204542876633492,1.0618887244486253,1.3764118433337325,1.3430756198262275,1.0380437395314241,0.5315667411375204,1.1505584454642932,0.22913487413323774,1.1295857675843484,0.4529675632777629,0.9248606517875676,0.7993918631885518,0.6099213804442734,0.6591038670462614,0.41354856585606636
23,ENSG00000145016.17,-0.16140065844803442,-0.28888666589780965,-0.1707238972603589,-0.07175152412126293,-0.08853238490892648,-0.23557535043118674,-0.19687702460639125,-0.206459192181431,-0.2283179981099211,-0.27449910168528024,-0.15273860096628272,-0.2772682581343919,-0.15691725636818693,-0.12531287021358237,-0.24134916277188548,-0.10160923410776235,-0.2491529653131973,-0.13556926398649044,-0.16529868004527853,-0.2381496737158355,-0.059761503188142245,-0.14360447443609214,-0.24853671155343313,-0.19674929723086287,-0.07504591549438394,-0.2252229579667645,-0.317313679740523,-0.2558257494901295,-0.25106402169248676,-0.2515579520376413,-0.09390396763799702,-0.2231716186110377,-0.2813192102551703,-0.09019146699469424,-0.22186867638458513,-0.14251064670344687,-0.2624113187652801,-0.24114614860968725,0.014286323512410937,0.0399009188071503,-0.02657711978062366,-0.08371594209065769,-0.07410318896231655
24,ENSG00000122068.13,-0.12697833386075896,-0.21143726108958677,-0.14736312845521493,-0.13986556618229584,-0.018683975370080236,-0.16045231205051247,-0.06919013557082718,-0.13645238741516624,-0.13734533876166977,-0.22893369837732053,-0.13391549183925777,-0.15463709225342165,-0.014282208034936017,-0.08905947944648984,-0.17807525543323832,-0.04284319201990061,-0.07791389790418707,-0.11202716586386274,-0.1099651878478613,-0.20988050407642656,-0.023746030848418184,-0.07294099174589533,-0.20431773149880214,-0.1188064318033678,0.03689330348760045,-0.18028949443957493,-0.2163953698986607,-0.18863921607081813,-0.20043563409086304,-0.24492136311659318,0.05781698166220256,-0.17992476288152223,-0.17879253023917785,-0.03428591984621468,-0.12155761928515357,-0.0760294993001493,-0.18362855581197282,-0.21850220452166763,0.007927608782246742,0.10121354951106665,-0.06127103441462192,0.03371343002078403,0.041061706263795905
25,ENSG00000186001.14,-0.17666807104672,-0.28811733913380994,-0.1701082981517278,-0.23085163139838347,-0.09977882510353803,-0.19626401559653106,-0.08551608332086483,-0.15737642473432922,-0.20602788736068128,-0.20060185005542813,-0.15847844883469775,-0.24118482764950133,-0.22604235864378397,-0.18359497451537984,-0.1704452487982868,0.003338622611466169,-0.23168780333857175,-0.04693597623543183,-0.1876217746106828,-0.2164863162811999,-0.017850877907360396,-0.13864068543954092,-0.17805652951881915,-0.14843269043644575,-0.16242565325668978,-0.09357657442079848,-0.2512208161654352,-0.15827930609989455,-0.16375653235975643,-0.20138020186398958,-0.11048342799531818,-0.06474810390418065,0.027805256164754683,-0.126823458090775,-0.3017629855881402,-0.152727131005156,-0.15955314847749574,-0.2598314753066453,-0.3068436962071216,-0.32956957405643056,-0.20631436015137394,0.027093223766890884,-0.24685376585241964
26,ENSG00000124486.15,-0.19078345573883726,-0.18776219186032483,-0.2828956424627586,-0.24857666182216862,-0.20997412875539528,-0.3014930094210546,-0.2992430473493516,-0.2741904675272198,-0.20957784834615406,-0.2226768951529483,-0.24304688344963848,-0.16280020953142427,-0.27471375505486256,-0.23378697378535138,-0.19754681377445626,-0.25667887297671255,-0.2253747136791152,-0.06900583919433023,-0.22203422122225244,-0.25263193432295017,-0.2640553241996781,-0.24054364483673066,-0.24845631434077775,-0.28127545553077155,-0.2252838455444512,-0.2849732947047124,-0.295904813344854,-0.23368256137577081,-0.18253813879643913,-0.15508443630806246,-0.28974037108991707,-0.24250149444628039,-0.20400706720307038,-0.18212809786200782,0.0818351865887128,-0.18240928737438183,-0.20538763618666642,-0.22440164196382248,-0.35646846453098924,-0.22268914488568237,-0.33594464011453484,-0.18477737513790032,-0.31232756860447025
27,ENSG00000182583.13,-0.275033275792294,-0.26518915161452966,-0.11574919242924672,-0.23775895658354027,-0.31788821543486956,-0.32460940009835393,-0.2992182598292775,-0.2491286969803978,-0.3120813836885835,-0.2596624959813677,-0.2573922785837983,-0.3027275841239354,0.09501195251202565,-0.23903206725724194,-0.25812369004211466,-0.3013387025764095,0.3869299334069419,-0.2914033132513119,-0.030928349011841688,-0.23659556142662458,-0.25987208544816065,-0.2547652764055715,-0.25144891161443794,-0.29446379205114626,-0.3101313653306015,-0.2788076383931733,-0.2828982895429652,-0.2638835734805303,-0.24769054044113378,-0.26667082521692786,-0.2974501617419979,-0.2671217614369911,-0.20624528469569198,-0.15182119255673396,-0.17396674329696932,-0.18229152688194172,0.10931973998403885,0.13439271545518708,-0.2959063938309447,-0.2344245011389176,-0.3284888658553486,-0.35384437681793895,-0.31839116513619553
28,ENSG00000163964.18,-0.08021636862414447,-0.17087657631425052,-0.19380745950143233,-0.19381686417196264,0.08063820772540342,-0.20184694115322882,-0.24851534409317713,-0.2602228298394105,-0.18384357593909573,-0.16279171448270352,-0.1983727570392833,-0.23540074345179857,-0.16085116837346064,-0.08590560134296762,-0.22424372829265296,-0.14918453559737382,-0.19796774740903195,-0.02056030503560502,-0.2710861376742204,-0.2058056572762496,-0.25826607042163685,-0.02679364138427201,-0.108537667330426,-0.2216364588467436,-0.0315276783642256,-0.30329400980795546,-0.27065085483412343,-0.10119666891604573,-0.23502506914318724,-0.0043727284241112385,-0.2774514418338262,-0.308483453230985,-0.11067962478858623,-0.10376363726778315,0.24735605523703352,-0.08961184712808751,-0.1216282587498598,-0.13537806905435174,-0.22075801842430332,-0.1666130637229663,-0.2467871394223475,-0.2624324909615796,-0.3722321985730393
29,ENSG00000174007.9,0.014729446386702233,0.024984188282189346,-0.1021041957769942,0.08585096263535213,0.12004254832033229,-0.022799466961504145,-0.09719958236361412,-0.1338971870802535,-0.04827411914305163,-0.072326641948498,-0.10710727490243505,-0.10990918547102485,-0.03399797367024382,0.02190963155960443,-0.07273089603144473,-0.06633008231827403,-0.26463184829137515,0.1482852593536999,-0.2128156308148782,0.006527891698663524,-0.010097585971005546,-0.09658905601258458,-0.08045845002501578,-0.13288830801101875,-0.006566052650528675,-0.23116683347676553,-0.04958330876800232,-0.037473805793605985,-0.06090699387040538,0.05248953584486926,-0.1123859746217108,-0.01994367264739813,0.28860168982408724,-0.029570729560962683,0.27881655634350333,-0.06817823309340992,-0.1258270818988138,-0.14336831496915967,-0.19296076177393515,-0.17602766169164305,-0.11093926409405341,-0.18048123195253288,-0.2594794615430882
30,ENSG00000180370.10,-0.12865014629764482,-0.2765845823233579,-0.04796232848072127,-0.21804478742603495,-0.15238789106280215,-0.15850272975472504,-0.23215498572967017,-0.02806955772517622,-0.17221562455453476,-0.06602489029251662,-0.12390293880522979,-0.26251373997441996,-0.13379963400034406,-0.15248748270585644,-0.2181406071903266,-0.10063740583993497,-0.1134643920127203,-0.23453494495455718,-0.14881083054811103,-0.2590816236432322,-0.04247332497865369,-0.09895636428645002,-0.12621260682056978,-0.11429050327086593,-0.08368321129740203,-0.11863678869473038,-0.23083775031348558,-0.1846469096206486,-0.20734003444511934,-0.13800332285847094,0.007504496461393395,-0.07754915799295317,-0.13218968956308316,-0.12628915611759386,0.1467012155510582,-0.15696369160223989,-0.16681508917336516,-0.2576923305455786,-0.13273802224228792,0.018889555684841047,-0.28532602483446734,-0.0017466985484484998,-0.033441200346964184
